bond condition,tension method,web width b/mm,height h/mm,top flange width bf/mm,top flange height hf/mm,low flange width bl/mm,low flange heighthl/mm,span L/m,h0/mm,cover for rein c/mm,hp/mm,cover for prestress ap/mm,As`/mm2,As/mm2,Ap/mm2,d1/mm,no.,d/mm,no..2,dpre/mm,no..3,fy/Mpa,fpu_Mpa,fpy/Mpa,Es_Mpa,Ep/Mpa,concrete grade,fc_Mpa,ft_Mpa,Ec_Mpa,tension force N/kN,sigma_pe_Mpa,sigma_con_Mpa,crack load Pcr/kN,crack moment Mcr/kN·m,ultimate load Pu/kN,ultimate moment Mu/kN·m,camber f/mm,moment corresponding to crack M/kN·m,load correspd to crack N/kN,average crack space /mm,Max crack width/mm,moment correspd to deflection1 M/kN·m,deflection1 f1/mm,load N/kN,deflection2 f2/mm,Deflection_Yielded_Dy_mm,Limit_Displacement_Du_mm,Ductility Coefficient μ,Stress_Increase_Dfps_Mpa,Mu (Ultimate Moment),Pu (Ultimate Load),Pcr (Cracking Load),Deflection f1/mm,Deflection f2/mm
U,H,120,600,115,100,40,150,5,320,30,500,100,265.5,531,140,13,4,13,2,15.2,2,400,1860,1674,200000,186000,70,158.2,14.5,46880,200,445,490,259.1,226.7,335,293.1,9.3,0.55Mu,?fs=414MPa,91.69,0.08,130.832,2.8,335,6.8,14.2,69.13,4.87,677.773,45312000,2815525,174000,2.24E-12,3.37E-12
U,H,120,600,115,100,40,150,5,320,30,500,100,265.5,531,140,13,4,13,2,15.2,2,400,1860,1674,200000,186000,70,188.4,14.2,45890,200,450,505,255.6,223.7,451.5,395,9.3,0.55Mu,?fs=414MPa,91.69,0.08,130.832,3.2,451.5,13.7,14.2,69.13,4.87,677.773,45312000,2815525,170400,3.09E-12,4.63E-12
U,H,120,1000,190,100,40,150,7.5,320,30,900,100,265.5,531,280,13,4,13,2,15.2,4,400,1860,1674,200000,186000,70,171.1,9,48700,200,425,475,499.2,686.4,618.8,850.8,9.3,0.55Mu,?fs=414MPa,91.69,0.08,130.832,5.2,618.8,14.3,14.2,69.13,4.87,677.773,45312000,2815525,180000,4.36E-12,6.54E-12
U,H,120,1300,190,100,40,150,6.5,320,30,1200,100,265.5,531,280,13,4,13,2,15.2,4,400,1860,1674,200000,186000,70,180.6,12.1,47800,200,420,480,808.6,1010.8,1169.9,1462.3,9.3,0.55Mu,?fs=414MPa,91.69,0.08,130.832,3.6,1169.9,9.9,14.2,69.13,4.87,677.773,45312000,2815525,314600,2.16E-12,3.24E-12
U,H,110,360,45,90,40,150,6,335,25,310,50,314,226,197.4,12,2,10,4,12.7,2,430,1860,1675,200000,195000,70,47.2,12.1,47800,200,420,480,50,1010.8,145,1462.3,9.3,0.55Mu,?fs=414MPa,91.69,0.08,130.832,75.12,1169.9,9.9,14.2,69.13,4.87,677.773,21703533.33,1685932,314600,2.16E-12,3.24E-12
U,H,110,360,45,90,40,150,6,335,25,310,50,314,226,197.4,12,2,10,4,12.7,2,430,1860,1675,200000,195000,70,47.2,12.1,47800,200,420,480,50,1010.8,156,1462.3,9.3,0.55Mu,?fs=414MPa,91.69,0.08,130.832,81.68,1169.9,9.9,14.2,69.13,4.87,677.773,21703533.33,1685932,314600,2.16E-12,3.24E-12
U,H,110,360,45,90,40,150,6,335,25,310,50,314,226,197.4,12,2,10,4,12.7,2,430,1860,1675,200000,195000,70,47.2,12.1,47800,200,420,480,50,1010.8,165,1462.3,9.3,0.55Mu,?fs=414MPa,91.69,0.08,130.832,90.2,1169.9,9.9,14.2,69.13,4.87,677.773,21703533.33,1685932,314600,2.16E-12,3.24E-12
U,H,110,360,45,90,40,150,6,335,25,310,50,314,226,197.4,12,2,10,4,12.7,2,430,1860,1675,200000,195000,70,47.2,12.1,47800,200,420,480,68,1010.8,190,1462.3,9.3,0.55Mu,?fs=414MPa,91.69,0.08,130.832,105.11,1169.9,9.9,14.2,69.13,4.87,677.773,21703533.33,1685932,314600,2.16E-12,3.24E-12
U,H,110,360,45,90,40,150,6,335,25,310,50,314,226,197.4,12,2,10,4,12.7,2,430,1860,1675,200000,195000,70,47.2,12.1,47800,200,420,480,60,1010.8,176,1462.3,9.3,0.55Mu,?fs=414MPa,91.69,0.08,130.832,100.02,1169.9,9.9,14.2,69.13,4.87,677.773,21703533.33,1685932,314600,2.16E-12,3.24E-12
U,H,110,360,45,90,40,150,6,335,25,310,50,314,226,197.4,12,2,10,4,12.7,2,430,1860,1675,200000,195000,70,47.2,12.1,47800,200,420,480,60,1010.8,189,1462.3,9.3,0.55Mu,?fs=414MPa,91.69,0.08,130.832,115.79,1169.9,9.9,14.2,69.13,4.87,677.773,21703533.33,1685932,314600,2.16E-12,3.24E-12
U,H,110,360,45,90,40,150,6,335,25,310,50,314,226,197.4,12,2,10,4,12.7,2,430,1860,1675,200000,195000,70,47.2,12.1,47800,200,420,480,69,1010.8,199,1462.3,9.3,0.55Mu,?fs=414MPa,91.69,0.08,130.832,124.01,1169.9,9.9,14.2,69.13,4.87,677.773,21703533.33,1685932,314600,2.16E-12,3.24E-12
U,H,110,360,45,90,40,150,6,335,25,310,50,314,226,197.4,12,2,10,4,12.7,2,430,1860,1675,200000,195000,70,47.2,12.1,47800,200,420,480,60,1010.8,169,1462.3,9.3,0.55Mu,?fs=414MPa,91.69,0.08,130.832,90,1169.9,9.9,14.2,69.13,4.87,677.773,21703533.33,1685932,314600,2.16E-12,3.24E-12
U,H,110,360,45,90,40,150,6,335,25,310,50,314,226,197.4,12,2,10,4,12.7,2,430,1860,1675,200000,195000,70,47.2,12.1,47800,200,420,480,60,1010.8,189,1462.3,9.3,0.55Mu,?fs=414MPa,91.69,0.08,130.832,115,1169.9,9.9,14.2,69.13,4.87,677.773,21703533.33,1685932,314600,2.16E-12,3.24E-12
U,H,127,254,88.9,57.15,40,150,3.048,228.6,25.4,190.5,63.5,314,141.9,98.7,9.5,2,3.175,2,11.2,1,496,1861,1688,190887,187752,70,46.9,12.1,29765,200,1095.5,480,41.72,1010.8,104.6,1462.3,1.14,0.55Mu,???????20ksi,115,0.203,130.832,3.81,104.6,104.648,16.256,104.648,4.87,651.58,10726277.76,1356347.57,314600,1.90E-12,2.85E-12
U,H,127,254,88.9,57.15,40,150,3.048,228.6,25.4,190.5,63.5,314,141.9,98.7,9.5,2,3.175,2,11.2,1,496,1861,1688,196207,187752,70,64.8,12.1,34108,200,1095.5,480,43.28,1010.8,105.5,1462.3,1.32,0.55Mu,???????20ksi,118,0.13,130.832,2.54,105.5,90.17,13.208,90.17,4.87,682.61,10726277.76,1847153.04,314600,1.67E-12,2.51E-12
U,H,127,254,88.9,57.15,40,150,3.048,228.6,25.4,190.5,63.5,314,141.9,98.7,9.5,2,3.175,2,11.2,1,482,1861,1688,195559,187752,70,82,12.1,29827,200,1109.3,480,40.83,1010.8,104.8,1462.3,1.17,0.55Mu,???????20ksi,106,0.061,130.832,3.81,104.8,106.426,16.256,106.426,4.87,635.72,10423519.92,2316778.4,314600,1.90E-12,2.85E-12
U,H,127,254,88.9,57.15,40,150,3.048,228.6,25.4,190.5,63.5,314,0,98.7,9.5,2,3.175,2,11.2,1,0,1861,1688,0,187752,70,79.3,12.1,34777,200,1123.1,480,44.08,1010.8,69.5,1462.3,0.61,0.55Mu,???????20ksi,106,0.061,130.832,5.334,69.5,62.738,16.256,62.738,4.87,561.25,0,2174350.49,314600,1.08E-12,1.62E-12
U,H,127,254,88.9,57.15,40,150,3.048,228.6,25.4,190.5,63.5,314,258.1,98.7,12.7,2,3.175,2,11.2,1,431,1861,1688,173518,187752,70,66.9,12.1,35563,200,1081.7,480,42.66,1010.8,129.6,1462.3,1.55,0.55Mu,???????20ksi,97,0.109,130.832,4.064,129.6,91.694,17.526,91.694,4.87,653.65,16953143.64,1945592.27,314600,1.97E-12,2.95E-12
U,H,127,254,88.9,57.15,40,150,3.048,228.6,25.4,190.5,63.5,314,400,98.7,15.9,2,3.175,2,11.2,1,479,1861,1688,191804,187752,70,84.1,12.1,37108,200,1130,480,43.23,1010.8,152.8,1462.3,1.42,0.55Mu,???????20ksi,84,0.071,130.832,8.382,152.8,80.01,20.828,80.01,4.87,582.63,29199840,2497563.13,314600,2.22E-12,3.34E-12
U,H,127,254,88.9,57.15,40,150,3.048,228.6,25.4,190.5,63.5,314,141.9,0,9.5,2,3.175,2,0,0,482,1861,1688,194078,187752,70,82,12.1,43630,200,0,480,17.04,1010.8,42,1462.3,1.42,0.55Mu,???????20ksi,84,0.071,130.832,4.826,42,211.074,10.922,211.074,4.87,582.63,10423519.92,2316778.4,314600,5.20E-13,7.80E-13
U,H,127,254,88.9,57.15,40,150,3.048,228.6,25.4,190.5,63.5,314,141.9,54.8,9.5,2,3.175,2,8.35,1,482,1965,1791,195573,196985,70,82,12.1,31468,200,1171.3,480,33.89,1010.8,82.7,1462.3,0.91,0.55Mu,???????20ksi,125,0.45,130.832,4.572,82.7,151.892,18.288,151.892,4.87,715.7,10423519.92,2316778.4,314600,1.42E-12,2.13E-12
U,H,127,254,88.9,57.15,40,150,3.048,228.6,25.4,190.5,63.5,314,141.9,197.4,9.5,2,3.175,2,11.2,2,482,1861,1688,201526,187752,70,82,12.1,29827,200,1095.5,480,71.39,1010.8,166.7,1462.3,2.36,0.55Mu,???????20ksi,79,0.163,130.832,7.366,166.7,84.836,19.304,84.836,4.87,663.99,10423519.92,2316778.4,314600,3.02E-12,4.53E-12
U,H,127,254,88.9,57.15,40,150,3.048,228.6,25.4,190.5,63.5,314,141.9,98.7,9.5,2,3.175,2,11.2,1,485,1861,1688,197268,187752,70,84.8,12.1,29827,200,937,480,38.83,1010.8,103.7,1462.3,0.94,0.55Mu,???????20ksi,77,0.183,130.832,4.318,103.7,122.174,16.002,122.174,4.87,800.51,10488396.6,2393978.14,314600,1.88E-12,2.82E-12
U,H,127,254,88.9,57.15,40,150,3.048,228.6,25.4,190.5,63.5,314,141.9,98.7,9.5,2,3.175,2,11.2,1,485,1861,1688,195545,187752,70,80,12.1,28000,200,1309.1,480,49.24,1010.8,105.5,1462.3,1.5,0.55Mu,???????20ksi,86,0.086,130.832,3.048,105.5,87.884,20.828,87.884,4.87,495.75,10488396.6,2262365.5,314600,2.03E-12,3.05E-12
U,H,127,254,88.9,57.15,40,150,3.048,228.6,25.4,190.5,63.5,314,141.9,98.7,9.5,2,3.175,2,11.2,1,496,1861,1688,197144,187752,70,82,12.1,35067,200,1116.2,480,71.75,1010.8,174.3,1462.3,0.94,0.55Mu,???????20ksi,104,0.137,130.832,3.302,174.3,39.878,8.382,39.878,4.87,639.17,10726277.76,2318765,314600,2.68E-12,4.03E-12
U,H,127,254,88.9,57.15,40,150,1.905,228.6,25.4,190.5,63.5,314,141.9,98.7,9.5,2,3.175,2,11.2,1,496,1861,1688,188938,187752,70,82.7,12.1,38149,200,1143.7,480,58.31,1010.8,131.4,1462.3,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,255,49.784,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1758.2,1688,188938,206842,70,35.9,12.1,38149,200,878.4,480,58.31,33.67,131.4,47.11,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,77,304.8,38.2,67.31,38.2,67.31,1.905,228.6,25.4,256.3,48.514,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1758.2,1688,188938,206842,70,26.4,12.1,38149,200,874.3,480,58.31,25.87,131.4,43.38,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,78.7,304.8,37.5,67.31,37.5,67.31,1.905,228.6,25.4,261.6,43.18,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1758.2,1688,188938,206842,70,18.2,12.1,38149,200,792.9,480,58.31,21.24,131.4,37.06,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.7,67.31,38.7,67.31,1.905,228.6,25.4,254,50.8,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1758.2,1688,188938,206842,70,18.5,12.1,38149,200,786,480,58.31,25.76,131.4,39.99,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,72.6,304.8,39.2,67.31,39.2,67.31,1.905,228.6,25.4,256.8,48.006,314,141.9,152.9,9.5,2,3.175,2,5,8,496,1778.8,1688,188938,206842,70,43.3,12.1,38149,200,848.1,480,58.31,30.17,131.4,50.61,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,73.7,304.8,38.7,67.31,38.7,67.31,1.905,228.6,25.4,259.1,45.72,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1758.2,1688,188938,206842,70,43.3,12.1,38149,200,772.2,480,58.31,29.6,131.4,46.32,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,256.5,48.26,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1765.1,1688,188938,206842,70,26.7,12.1,38149,200,682.6,480,58.31,19.66,131.4,23.5,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,256.5,48.26,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1765.1,1688,188938,206842,70,23.9,12.1,38149,200,799.8,480,58.31,24.29,131.4,26.66,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,256.5,48.26,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1765.1,1688,188938,206842,70,23.4,12.1,38149,200,765.3,480,58.31,21.01,131.4,39.99,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,256.5,48.26,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1765.1,1688,188938,206842,70,22.9,12.1,38149,200,813.6,480,58.31,22.03,131.4,41.35,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.7,67.31,38.7,67.31,1.905,228.6,25.4,259.6,45.212,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1765.1,1688,188938,206842,70,18.6,12.1,38149,200,758.4,480,58.31,21.47,131.4,36.61,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,74.9,304.8,39.4,67.31,39.4,67.31,1.905,228.6,25.4,256.5,48.26,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1765.1,1688,188938,206842,70,18,12.1,38149,200,744.6,480,58.31,19.43,131.4,27.12,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,73.7,304.8,39.4,67.31,39.4,67.31,1.905,228.6,25.4,256.5,48.26,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,19.8,12.1,38149,200,737.7,480,58.31,22.82,131.4,41.01,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.7,67.31,38.7,67.31,1.905,228.6,25.4,256.5,48.26,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,26.2,12.1,38149,200,558.5,480,58.31,21.47,131.4,37.28,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,74.9,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,256.5,48.26,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,27.7,12.1,38149,200,848.1,480,58.31,30.28,131.4,50.84,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,72.4,304.8,38.7,67.31,38.7,67.31,1.905,228.6,25.4,257.3,47.498,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1758.2,1688,188938,206842,70,26.2,12.1,38149,200,772.2,480,58.31,30.5,131.4,58.75,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,37.5,67.31,37.5,67.31,1.905,228.6,25.4,257.8,46.99,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1758.2,1688,188938,206842,70,25,12.1,38149,200,854.9,480,58.31,31.18,131.4,53.1,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,74.2,304.8,38.5,67.31,38.5,67.31,1.905,228.6,25.4,259.1,45.72,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1758.2,1688,188938,206842,70,23.5,12.1,38149,200,792.9,480,58.31,32.54,131.4,52.08,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,73.2,304.8,39.6,67.31,39.6,67.31,1.905,228.6,25.4,257.8,46.99,314,141.9,152.9,9.5,2,3.175,2,5,8,496,1778.8,1688,188938,206842,70,20.1,12.1,38149,200,827.4,480,58.31,31.18,131.4,50.84,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,77.5,304.8,12.7,67.31,12.7,67.31,1.905,228.6,25.4,258.8,45.974,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1758.2,1688,188938,206842,70,27.4,12.1,38149,200,848.1,480,58.31,25.65,131.4,45.42,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,74.9,304.8,38.7,67.31,38.7,67.31,1.905,228.6,25.4,265.9,38.862,314,141.9,78.1,9.5,2,3.175,2,5,4,496,1840.9,1688,188938,206842,70,19.8,12.1,38149,200,874.3,480,58.31,18.75,131.4,33.55,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,256.5,48.26,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,37.4,12.1,38149,200,825.3,480,58.31,31.3,131.4,57.62,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.7,304.8,36.6,67.31,36.6,67.31,1.905,228.6,25.4,253.2,51.562,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1758.2,1688,188938,206842,70,38.1,12.1,38149,200,821.2,480,58.31,30.73,131.4,57.51,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,72.6,304.8,39.9,67.31,39.9,67.31,1.905,228.6,25.4,256.8,48.006,314,141.9,118.1,9.5,2,3.175,2,5,6,496,1930.5,1688,188938,206842,70,24.2,12.1,38149,200,834.3,480,58.31,23.73,131.4,46.55,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,254.5,50.292,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,26.7,12.1,38149,200,805.3,480,58.31,26.78,131.4,53.44,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,72.6,304.8,38.4,67.31,38.4,67.31,1.905,228.6,25.4,259.3,45.466,314,141.9,114.2,9.5,2,3.175,2,5,6,496,1778.8,1688,188938,206842,70,19.5,12.1,38149,200,848.7,480,58.31,24.18,131.4,42.71,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,73.7,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,256.5,48.26,314,141.9,152.9,9.5,2,3.175,2,5,8,496,1778.8,1688,188938,206842,70,24.5,12.1,38149,200,845.3,480,58.31,32.54,131.4,52.65,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,74.9,304.8,38.7,67.31,38.7,67.31,1.905,228.6,25.4,256.8,48.006,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1840.9,1688,188938,206842,70,21.4,12.1,38149,200,827.4,480,58.31,29.94,131.4,53.89,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,73.7,304.8,38.7,67.31,38.7,67.31,1.905,228.6,25.4,256.8,48.006,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1840.9,1688,188938,206842,70,21,12.1,38149,200,831.5,480,58.31,29.15,131.4,53.89,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,74.9,304.8,38.7,67.31,38.7,67.31,1.905,228.6,25.4,257.8,46.99,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1840.9,1688,188938,206842,70,19.7,12.1,38149,200,839.8,480,58.31,29.15,131.4,49.48,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,75.2,304.8,38.4,67.31,38.4,67.31,1.905,228.6,25.4,257.6,47.244,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1840.9,1688,188938,206842,70,19.4,12.1,38149,200,834.3,480,58.31,29.37,131.4,49.48,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,74.9,304.8,38.7,67.31,38.7,67.31,1.905,228.6,25.4,257,47.752,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1840.9,1688,188938,206842,70,19.2,12.1,38149,200,829.4,480,58.31,29.15,131.4,51.07,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,254.8,50.038,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,18.5,12.1,38149,200,830.1,480,58.31,28.92,131.4,50.5,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,73.9,304.8,39.2,67.31,39.2,67.31,1.905,228.6,25.4,253.2,51.562,314,141.9,236.1,9.5,2,3.175,2,5,12,496,1930.5,1688,188938,206842,70,21.8,12.1,38149,200,754.3,480,58.31,39.77,131.4,62.25,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,73.4,304.8,40,67.31,40,67.31,1.905,228.6,25.4,253.5,51.308,314,141.9,236.1,9.5,2,3.175,2,5,12,496,1930.5,1688,188938,206842,70,20.9,12.1,38149,200,757,480,58.31,37.28,131.4,59.31,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,257.8,46.99,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,24.5,12.1,38149,200,843.9,480,58.31,27.79,131.4,53.89,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,257,47.752,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,22.1,12.1,38149,200,844.6,480,58.31,29.15,131.4,53.33,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,255.3,49.53,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,21.8,12.1,38149,200,841.2,480,58.31,30.17,131.4,52.99,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,76.2,304.8,38.9,67.31,38.9,67.31,1.905,228.6,25.4,255,49.784,314,141.9,152.9,9.5,2,3.175,2,5,8,496,1778.8,1688,188938,206842,70,52.6,12.1,38149,200,728.1,480,58.31,29.49,131.4,58.98,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
